transaction_id,apartment_id,city,dong,jibun,apt,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
65240,475,서울특별시,장안동,455-5,SM이로빌4차(455-5),장안동 455-5 SM이로빌4차(455-5),124.73,2004,201106,21~30,7,38000
446593,6012,서울특별시,당산동5가,4-13,상아,당산동5가 4-13 상아,45.27,1983,201611,11~20,7,42500
440955,12521,서울특별시,당산동5가,12,효성1,당산동5가 12 효성1,59.85,1999,201509,1~10,13,45500
169868,5744,서울특별시,쌍문동,56,삼익세라믹,쌍문동 56 삼익세라믹,42.93,1988,201509,1~10,14,17500
168046,11574,서울특별시,쌍문동,59,한양4,쌍문동 59 한양4,28.71,1989,201505,1~10,13,11000
548796,8717,서울특별시,도곡동,463-1,우성사원5,도곡동 463-1 우성사원5,70.89,1986,201312,1~10,2,59600
550070,3198,서울특별시,역삼동,716,동부센트레빌,역삼동 716 동부센트레빌,84.97,1998,201403,21~31,2,72000
303556,1070,서울특별시,공덕동,371,공덕1삼성래미안,공덕동 371 공덕1삼성래미안,114.88,1999,201612,1~10,6,72500
72351,3779,서울특별시,전농동,690,래미안 크레시티,전농동 690 래미안 크레시티,121.95,2014,201411,21~30,3,65000
355961,9793,서울특별시,등촌동,702,주공10,등촌동 702 주공10,58.14,1995,201402,11~20,9,28000
167062,12538,서울특별시,방학동,739,효성하이타운아파트,방학동 739 효성하이타운아파트,84.86,2002,201503,11~20,4,31300
557182,9094,서울특별시,대치동,316,은마,대치동 316 은마,76.79,1979,201504,1~10,10,90000
394496,7203,서울특별시,구로동,501,신구로자이,구로동 501 신구로자이,84.94,2007,201408,1~10,10,38000
481053,1095,서울특별시,봉천동,1712,관악드림(동아),봉천동 1712 관악드림(동아),84.96,2003,201309,1~10,21,40000
624442,6467,서울특별시,암사동,509,선사현대아파트,암사동 509 선사현대아파트,59.64,2000,201010,11~20,3,31400
278578,3600,서울특별시,북아현동,1009,두산,북아현동 1009 두산,59.96,1999,201606,1~10,2,35500
99490,9945,서울특별시,신내동,479,중앙하이츠,신내동 479 중앙하이츠,84.97,1996,201606,1~10,4,29700
292703,12169,서울특별시,중동,40-12,현대,중동 40-12 현대,59.55,2000,201402,11~20,3,30000
362794,856,서울특별시,방화동,207-5,경남,방화동 207-5 경남,84.29,1991,201503,21~31,6,34700
545726,11945,서울특별시,대치동,992,현대1,대치동 992 현대1,84.89,1990,201304,1~10,15,61500
458385,3620,서울특별시,사당동,1131,두산위브트레지움,사당동 1131 두산위브트레지움,84.42200000000003,2011,201312,21~31,14,69000
31096,7424,서울특별시,성수동2가,833,신성미소지움,성수동2가 833 신성미소지움,84.01,2001,201204,21~30,7,40000
599749,11958,서울특별시,풍납동,413-1,현대1,풍납동 413-1 현대1,71.17,1995,201503,11~20,6,48500
577006,4514,서울특별시,문정동,1,문정래미안,문정동 1 문정래미안,150.58,2004,200910,11~20,1,105000
637362,5722,서울특별시,명일동,294,삼익그린1차,명일동 294 삼익그린1차,53.88,1980,201409,21~30,5,28500
1103118,1319,서울특별시,구의동,610,구의현대6단지,구의동 610 구의현대6단지,84.92,1994,201708,1~10,16,60000
1160649,10070,서울특별시,여의도동,54,진주,여의도동 54 진주,48.26,1977,201706,11~20,5,62000
280500,2662,서울특별시,신공덕동,167,대우메트로디오빌,신공덕동 167 대우메트로디오빌,29.11,2005,200801,1~10,26,13500
247934,9693,서울특별시,진관동,92,제각말(푸르지오2-9단지),진관동 92 제각말(푸르지오2-9단지),84.89,2010,201105,11~20,1,38600
324237,7596,서울특별시,신정동,1259,신트리1,신정동 1259 신트리1,49.8,1999,201410,1~10,4,21800
154775,6281,서울특별시,도봉동,641,서원,도봉동 641 서원,49.77,1996,201101,1~10,5,18000
644127,9821,서울특별시,상일동,187,주공7,상일동 187 주공7,65.16,1983,201510,21~31,1,55000
335789,9265,서울특별시,신정동,1317,이펜하우스4단지,신정동 1317 이펜하우스4단지,84.51,2011,201610,1~10,3,44700
46644,1315,서울특별시,구의동,660,구의동현진에버빌,구의동 660 구의동현진에버빌,84.99700000000001,2006,200807,11~20,10,47000
298755,652,서울특별시,마포동,350,강변한신코아,마포동 350 강변한신코아,51.48,1992,201510,21~31,7,26000
560002,11028,서울특별시,개포동,1164-28,포이벨리,개포동 1164-28 포이벨리,84.69,2001,201509,1~10,3,47500
189708,3958,서울특별시,중계동,505,롯데(505),중계동 505 롯데(505),84.97,1989,201001,1~10,12,45500
143357,8031,서울특별시,미아동,1353,에스케이북한산시티,미아동 1353 에스케이북한산시티,84.76,2004,201509,11~20,13,37800
499352,2427,서울특별시,잠원동,57,대림,잠원동 57 대림,120.46,1979,201002,11~20,1,110500
583830,10584,서울특별시,방이동,212-8,코오롱아파트,방이동 212-8 코오롱아파트,84.95,1991,201110,11~20,8,59750
532705,8150,서울특별시,역삼동,757,역삼래미안,역삼동 757 역삼래미안,59.4,2005,200909,11~20,21,67000
122391,5783,서울특별시,하월곡동,88-510,삼전솔하임3차,하월곡동 88-510 삼전솔하임3차,15.54,2013,201411,11~20,18,12350
636897,5722,서울특별시,명일동,294,삼익그린1차,명일동 294 삼익그린1차,76.46,1982,201408,11~20,10,37900
495944,5601,서울특별시,서초동,1330,삼성쉐르빌2,서초동 1330 삼성쉐르빌2,70.49,2002,200905,21~31,13,43000
125938,5414,서울특별시,정릉동,780,"산장아파트 가동, 나동","정릉동 780 산장아파트 가동, 나동",52.89,1977,201506,1~10,11,17200
4407,10149,서울특별시,창신동,23-816,창신이수,창신동 23-816 창신이수,120.84,2003,201604,21~30,3,62500
306457,7843,서울특별시,신정동,1296,아이파크,신정동 1296 아이파크,84.88,2002,200812,21~31,10,60000
277802,378,서울특별시,남가좌동,385,DMC파크뷰자이1단지,남가좌동 385 DMC파크뷰자이1단지,84.96799999999998,2015,201603,21~31,19,62435
477929,1116,서울특별시,봉천동,1717,관악푸르지오,봉천동 1717 관악푸르지오,59.58,2004,201109,1~10,13,32400
127699,9598,서울특별시,정릉동,1035,정릉2차e-편한세상,정릉동 1035 정릉2차e-편한세상,114.08,2009,201509,21~30,4,53000
496445,12223,서울특별시,서초동,1506-88,현대홈타운,서초동 1506-88 현대홈타운,84.97,2005,200906,1~10,8,75000
143872,8031,서울특별시,미아동,1353,에스케이북한산시티,미아동 1353 에스케이북한산시티,59.98,2004,201512,11~20,15,31800
1176692,3990,서울특별시,대치동,1025,롯데캐슬리베,대치동 1025 롯데캐슬리베,121.0894,2008,201703,11~20,1,137500
582125,10051,서울특별시,오금동,55-3,진성,오금동 55-3 진성,64.32,1990,201104,1~10,4,25000
429014,4590,서울특별시,여의도동,37,미성,여의도동 37 미성,92.56,1978,201201,1~10,11,64500
226301,4991,서울특별시,하계동,271-3,벽산,하계동 271-3 벽산,57.71,1988,201508,21~31,14,28000
332622,3523,서울특별시,신정동,1311,동일하이빌2단지,신정동 1311 동일하이빌2단지,84.955,2005,201605,1~10,6,47500
208404,11695,서울특별시,공릉동,683-14,한일휴니스빌,공릉동 683-14 한일휴니스빌,13.62,2013,201310,21~31,19,12250
133529,3602,서울특별시,석관동,10,두산,석관동 10 두산,59.97,1998,201610,11~20,3,34800
522735,5734,서울특별시,방배동,1018-1,삼익,방배동 1018-1 삼익,89.12,1982,201607,11~20,5,70000
250493,9695,서울특별시,진관동,155,제각말(푸르지오7단지),진관동 155 제각말(푸르지오7단지),101.83,2010,201302,11~20,3,50000
543873,7164,서울특별시,개포동,656,시영,개포동 656 시영,51.18,1984,201211,21~30,2,60000
197861,10701,서울특별시,공릉동,254,태릉우성아파트,공릉동 254 태릉우성아파트,66.87,1985,201110,21~31,7,34000
1189155,8683,서울특별시,잠실동,320,우성4차,잠실동 320 우성4차,95.84,1983,201710,11~20,2,89000
571467,10939,서울특별시,신천동,17,파크리오,신천동 17 파크리오,59.86,2008,200812,11~20,10,49500
447415,1535,서울특별시,동작동,331,금강KCC,동작동 331 금강KCC,84.95,2003,200803,1~10,10,52000
324117,7535,서울특별시,신월동,987-1,신월시영,신월동 987-1 신월시영,50.67,1988,201409,1~10,12,19500
235777,5950,서울특별시,상계동,626,상계주공14(고층),상계동 626 상계주공14(고층),41.3,1989,201607,1~10,5,19500
1191712,994,서울특별시,고덕동,688,고덕래미안 힐스테이트아파트,고덕동 688 고덕래미안 힐스테이트아파트,97.26,2016,201703,11~20,6,80500
481714,9115,서울특별시,봉천동,1707-1,은천2단지아파트,봉천동 1707-1 은천2단지아파트,49.95,2000,201312,11~20,6,27000
362867,8234,서울특별시,염창동,281-22,염창1차한화꿈에그린,염창동 281-22 염창1차한화꿈에그린,84.93,2005,201504,11~20,20,58250
37792,4945,서울특별시,금호동1가,633,벽산,금호동1가 633 벽산,59.9,2001,201502,1~10,18,34000
103428,1758,서울특별시,길음동,1283,길음뉴타운6단지(래미안),길음동 1283 길음뉴타운6단지(래미안),59.37300000000001,2007,200806,21~30,16,40000
638270,7279,서울특별시,길동,160,신동아,길동 160 신동아,72.44,1983,201411,1~10,6,31400
448490,9037,서울특별시,본동,482,유원강변,본동 482 유원강변,114.58,2000,200808,11~20,1,55000
67053,9509,서울특별시,장안동,336,장안현대홈타운(336),장안동 336 장안현대홈타운(336),112.78,2003,201209,21~30,8,53000
440567,637,서울특별시,당산동,376,강변래미안,당산동 376 강변래미안,55.91,2002,201508,21~31,1,38800
382702,1279,서울특별시,구로동,1265,구로두산,구로동 1265 구로두산,44.64,1998,201005,21~31,7,20000
471888,2099,서울특별시,봉천동,1690-168,늘푸른3차,봉천동 1690-168 늘푸른3차,84.94,2007,200804,1~10,4,25000
68596,9547,서울특별시,전농동,687,전농동신성미소지움,전농동 687 전농동신성미소지움,55.371,2005,201308,21~31,14,30000
348397,3317,서울특별시,염창동,258-1,동아3,염창동 258-1 동아3,59.7,1999,201108,21~31,7,30300
515198,6306,서울특별시,서초동,1684,서초4현대,서초동 1684 서초4현대,140.03,2000,201501,11~20,15,95000
40427,2637,서울특별시,금호동4가,800,대우,금호동4가 800 대우,114.71,2001,201508,1~10,10,79000
365340,5204,서울특별시,등촌동,691-3,부영,등촌동 691-3 부영,80.64,1994,201507,21~31,7,44000
615047,999,서울특별시,명일동,257,고덕주공9,명일동 257 고덕주공9,83.21,1985,200805,21~31,5,53500
12744,693,서울특별시,이촌동,402,강촌,이촌동 402 강촌,84.905,1998,200805,21~31,15,80000
188576,10344,서울특별시,하계동,274,청솔(시영7),하계동 274 청솔(시영7),59.22,1989,200910,21~31,3,26500
180421,5038,서울특별시,상계동,639,보람1단지,상계동 639 보람1단지,44.33,1988,200804,1~10,14,22000
1153379,7256,서울특별시,구로동,1267,신도림태영타운,구로동 1267 신도림태영타운,59.88,2000,201704,11~20,8,46500
1092879,9779,서울특별시,숭인동,766,종로청계힐스테이트,숭인동 766 종로청계힐스테이트,114.7153,2009,201704,1~10,2,63000
1154550,12093,서울특별시,구로동,685-147,현대상선,구로동 685-147 현대상선,79.98,1987,201706,11~20,3,39200
59404,3823,서울특별시,장안동,329-3,래미안장안2차(329-3),장안동 329-3 래미안장안2차(329-3),81.05,2007,200802,21~29,18,47500
363314,4141,서울특별시,내발산동,742,마곡수명산파크1단지,내발산동 742 마곡수명산파크1단지,84.68,2007,201504,1~10,9,43000
435056,765,서울특별시,양평동3가,90-1,거성파스텔,양평동3가 90-1 거성파스텔,84.99,1999,201406,11~20,16,41900
381958,1277,서울특별시,구로동,97-2,구로2차순영웰라이빌,구로동 97-2 구로2차순영웰라이빌,66.63,2005,201001,11~20,6,18500
139393,4949,서울특별시,미아동,1354,벽산라이브파크,미아동 1354 벽산라이브파크,114.68,2004,201309,21~30,5,35000
527036,11372,서울특별시,대치동,511,한보미도맨션2,대치동 511 한보미도맨션2,115.05,1985,200808,1~10,2,135000
1148284,11292,서울특별시,가양동,1460,한강타운,가양동 1460 한강타운,84.99,1993,201705,11~20,9,54500
269045,9298,서울특별시,홍제동,460,인왕산현대,홍제동 460 인왕산현대,84.9,2000,201204,21~30,8,41500
438317,861,서울특별시,신길동,67-1,경남,신길동 67-1 경남,84.96,1999,201503,11~20,6,42400
461794,5967,서울특별시,상도동,531,상도 엠코타운 센트럴파크,상도동 531 상도 엠코타운 센트럴파크,84.7835,2012,201501,1~10,2,59990
124213,1758,서울특별시,길음동,1283,길음뉴타운6단지(래미안),길음동 1283 길음뉴타운6단지(래미안),84.04899999999998,2007,201503,1~10,5,55000
557723,8690,서울특별시,개포동,179,우성8,개포동 179 우성8,79.61,1987,201505,11~20,2,79500
606996,9436,서울특별시,잠실동,19,잠실엘스,잠실동 19 잠실엘스,84.8,2008,201604,21~30,28,106000
240964,5941,서울특별시,상계동,463,상계신동아,상계동 463 상계신동아,84.99,1995,201612,21~31,6,35300
274327,12469,서울특별시,북아현동,1-78,화신,북아현동 1-78 화신,58.4,2004,201503,11~20,5,25000
90567,12451,서울특별시,신내동,656,화성,신내동 656 화성,84.99,1995,201310,11~20,1,35500
464483,11416,서울특별시,신대방동,470-8,한성,신대방동 470-8 한성,59.87,1995,201506,21~30,19,39200
72140,3610,서울특별시,답십리동,998,두산위브,답십리동 998 두산위브,59.91,2007,201410,1~10,13,36800
268017,9712,서울특별시,연희동,81-6,제이아델리아,연희동 81-6 제이아델리아,185.01,2003,201105,1~10,3,60000
626073,11526,서울특별시,천호동,237,한신,천호동 237 한신,81.6,1991,201102,11~20,10,33000
180580,5952,서울특별시,상계동,624,상계주공16(고층),상계동 624 상계주공16(고층),58.01,1988,200804,11~20,8,25140
1183630,8970,서울특별시,장지동,901,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),51.78,2013,201702,1~10,8,55800
374275,550,서울특별시,가양동,1485,가양6단지,가양동 1485 가양6단지,39.6,1992,201609,1~10,1,25400
1092763,5647,서울특별시,평창동,596,삼성,평창동 596 삼성,59.97,1998,201702,21~28,10,35500
321526,4001,서울특별시,신정동,1309,롯데캐슬,신정동 1309 롯데캐슬,84.73,2004,201401,21~31,10,50000
298814,4679,서울특별시,현석동,223,반도유보라아일랜드,현석동 223 반도유보라아일랜드,125.7354,2008,201510,1~10,3,106000
334672,4400,서울특별시,신정동,327,목동신시가지13,신정동 327 목동신시가지13,53.9,1987,201608,1~10,1,51000
311653,1478,서울특별시,목동,752-1,극동늘푸른,목동 752-1 극동늘푸른,84.21,1998,201002,21~28,18,42150
626480,3309,서울특별시,길동,383-6,동심훼밀리,길동 383-6 동심훼밀리,82.18,2002,201104,11~20,2,28200
264679,4535,서울특별시,홍제동,463,문화촌현대,홍제동 463 문화촌현대,59.94,2002,200902,11~20,6,27000
559816,610,서울특별시,자곡동,BL-4,강남한양수자인(4단지),자곡동 BL-4 강남한양수자인(4단지),84.89,2014,201508,21~31,6,75000
524717,11484,서울특별시,반포동,1-1,한신3차,반포동 1-1 한신3차,99.45,1978,201611,1~10,2,161000
557385,735,서울특별시,일원동,615-1,개포한신,일원동 615-1 개포한신,107.6,1984,201504,11~20,6,77000
180321,9460,서울특별시,하계동,273,장미(시영6),하계동 273 장미(시영6),43.56,1989,200804,21~30,2,18500
1157307,2997,서울특별시,독산동,1088,독산주공14단지,독산동 1088 독산주공14단지,38.64,1990,201702,21~28,2,19000
1159700,6610,서울특별시,당산동5가,40,성원,당산동5가 40 성원,59.94,1997,201704,21~30,19,46500
12,4117,서울특별시,명륜1가,33-85,리치캐슬아파트,명륜1가 33-85 리치캐슬아파트,75.6,2003,200801,1~10,2,22000
620841,9819,서울특별시,상일동,124,주공6,상일동 124 주공6,75.15,1983,200908,21~31,3,75000
48732,12475,서울특별시,화양동,234,화양현대,화양동 234 화양현대,84.77,1999,201001,11~20,19,44800
445012,861,서울특별시,신길동,67-1,경남,신길동 67-1 경남,114.97,1999,201607,21~31,21,49000
12553,8543,서울특별시,이태원동,669,용산동아파트,이태원동 669 용산동아파트,44.76,1969,200803,11~20,5,20000
99212,12451,서울특별시,신내동,656,화성,신내동 656 화성,84.99,1995,201605,21~31,10,42000
